Name,IATA,Location,Latitude,Longitude,Country,TimeZone
Vijayawada Airport,VGA,Gannavaram,16.530399,80.796799,IN,Asia/Kolkata
Coimbatore International Airport,CJB,Coimbatore,11.029999733,77.0434036255,IN,Asia/Kolkata
Cochin International Airport,COK,Kochi,10.152,76.401901,IN,Asia/Kolkata
Calicut International Airport,CCJ,Calicut,11.1368,75.955299,IN,Asia/Kolkata
Kadapa Airport,CDP,Kadapa,14.513154,78.769183,IN,Asia/Kolkata
Car Nicobar Air Force Base,CBD,IAF Camp,9.153056,92.819273,IN,Asia/Kolkata
Kalaburagi Airport,GBI,Kalaburagi,17.308154,76.965246,IN,Asia/Kolkata
Rajiv Gandhi International Airport,HYD,Hyderabad,17.231318,78.429855,IN,Asia/Kolkata
Begumpet Airport,BPM,Hyderabad,17.4531,78.467598,IN,Asia/Kolkata
Kannur International Airport,CNN,Kannur,11.918614,75.547211,IN,Asia/Kolkata
Kurnool Airport,KJB,Orvakal,15.716288,78.16923,IN,Asia/Kolkata
Madurai Airport,IXM,Madurai,9.83450984955,78.09339904790001,IN,Asia/Kolkata
Mangalore International Airport,IXE,Mangalore,12.9612998962,74.8900985718,IN,Asia/Kolkata
Chennai International Airport,MAA,Chennai,12.990005,80.169296,IN,Asia/Kolkata
Mysore Airport,MYQ,Mysore,12.23,76.655833,IN,Asia/Kolkata
Veer Savarkar International Airport / INS Utkrosh,IXZ,Port Blair,11.641208,92.729643,IN,Asia/Kolkata
Pondicherry Airport,PNY,Puducherry (Pondicherry),11.968,79.812,IN,Asia/Kolkata
Sri Sathya Sai Airport,PUT,Puttaparthi,14.1492996216,77.7910995483,IN,Asia/Kolkata
Basanth Nagar Airport,RMD,Ramagundam,18.701,79.3923,IN,Asia/Kolkata
Rajahmundry Airport,RJA,Madhurapudi,17.105799,81.813204,IN,Asia/Kolkata
Salem Airport,SXV,Salem,11.78330039978,78.06559753418,IN,Asia/Kolkata
Sindhudurg Airport,SDW,Sindhudurg,16.0,73.533333,IN,Asia/Kolkata
Thanjavur Air Force Station,TJV,Thanjavur,10.723835,79.109457,IN,Asia/Kolkata
Tirupati Airport,TIR,Tirupati,13.632499694800002,79.543296814,IN,Asia/Kolkata
Tiruchirappalli International Airport,TRZ,Tiruchirappalli,10.766223,78.71774,IN,Asia/Kolkata
Thiruvananthapuram International Airport,TRV,Thiruvananthapuram,8.48212,76.920097,IN,Asia/Kolkata
Warangal Airport,WGC,Warangal,17.9144,79.602203,IN,Asia/Kolkata
Yongphulla Airport,YON,Yongphulla,27.25627,91.514633,BT,Asia/Thimphu
Bathpalathang Airport,BUT,Jakar,27.5622,90.7471,BT,Asia/Thimphu
Gelephu Airport,GLU,Gelephu,26.88456,90.46412,BT,Asia/Thimphu
Paro International Airport,PBH,Paro,27.4032,89.424599,BT,Asia/Thimphu
Hoarafushi Airport,HRF,,6.96967,72.896287,MV,Indian/Maldives
Kulhudhuffushi Airport,HDK,Kulhudhuffushi,6.630762,73.067815,MV,Indian/Maldives
Maafaru International Airport,NMF,Noonu Atoll,5.818394,73.469181,MV,Indian/Maldives
Ifuru Airport,IFU,Ifuru Island,5.7083,73.025,MV,Indian/Maldives
Dharavandhoo Airport,DRV,Baa Atoll,5.1561,73.1302,MV,Indian/Maldives
Fuvahmulah Airport,FVM,Fuvahmulah Island,-0.309722222222,73.435,MV,Indian/Maldives
Gan International Airport,GAN,Gan,-0.692694,73.151557,MV,Indian/Maldives
Hanimaadhoo Airport,HAQ,Haa Dhaalu Atoll,6.744229793548584,73.17050170898438,MV,Indian/Maldives
Kadhdhoo Airport,KDO,Kadhdhoo,1.8591699600219729,73.52189636230469,MV,Indian/Maldives
Malé International Airport,MLE,Malé,4.191830158233643,73.52909851074219,MV,Indian/Maldives
Kooddoo Airport,GKK,Huvadhu Atoll,0.7324,73.4336,MV,Indian/Maldives
Kaadedhdhoo Airport,KDM,Huvadhu Atoll,0.488131,72.996902,MV,Indian/Maldives
Dhaalu Atoll Airport,DDD,Kudahuvadhoo,2.666075,72.887118,MV,Indian/Maldives
Villa Airport,VAM,Maamigili,3.470556,72.835833,MV,Indian/Maldives
Thimarafushi Airport,TMF,Thimarafushi,2.211,73.1533,MV,Indian/Maldives
Maavaarulaa Airport,RUL,Maavaarulu,0.338085,73.512869,MV,Indian/Maldives
Don Mueang International Airport,DMK,Bangkok,13.9125995636,100.607002258,TH,Asia/Bangkok
Sa Pran Nak Airport,KKM,,14.9493999481,100.642997742,TH,Asia/Bangkok
Kamphaeng Saen Airport,KDT,Nakhon Pathom,14.1020002365,99.9171981812,TH,Asia/Bangkok
Trat Airport,TDX,Laem Ngop,12.2746,102.319,TH,Asia/Bangkok
Suvarnabhumi Airport,BKK,Bangkok,13.681099891662598,100.74700164794922,TH,Asia/Bangkok
U-Tapao International Airport,UTP,Rayong,12.67990016937256,101.00499725341795,TH,Asia/Bangkok
Chiang Mai International Airport,CNX,Chiang Mai,18.7667999268,98.962600708,TH,Asia/Bangkok
Mae Hong Son Airport,HGN,Mae Hong Son,19.3013,97.9758,TH,Asia/Bangkok
Pai Airport,PYY,Pai,19.372054,98.435904,TH,Asia/Bangkok
Lampang Airport,LPT,,18.27090072631836,99.50420379638672,TH,Asia/Bangkok
Nan Airport,NNT,,18.807899475097656,100.78299713134766,TH,Asia/Bangkok
Phrae Airport,PRH,,18.132200241088867,100.16500091552734,TH,Asia/Bangkok
Mae Fah Luang - Chiang Rai International Airport,CEI,Chiang Rai,19.952299,99.882896,TH,Asia/Bangkok
Udorn Air Base,BAO,Ban Mak Khaen,17.382999420166016,102.8000030517578,TH,Asia/Bangkok
Phetchabun Airport,PHY,,16.6760005951,101.194999695,TH,Asia/Bangkok
Hua Hin Airport,HHQ,Hua Hin,12.6361999512,99.951499939,TH,Asia/Bangkok
Takhli Airport,TKH,,15.277299881,100.29599762,TH,Asia/Bangkok
Mae Sot Airport,MAQ,,16.699899673461914,98.54509735107422,TH,Asia/Bangkok
Sukhothai Airport,THS,,17.238000869750977,99.81819915771484,TH,Asia/Bangkok
Phitsanulok Airport,PHS,Phitsanulok,16.7829,100.278999,TH,Asia/Bangkok
Tak Airport,TKT,,16.895999908447266,99.25330352783205,TH,Asia/Bangkok
Uttaradit Airport,UTR,Uttaradit,17.617000579833984,100.0999984741211,TH,Asia/Bangkok
Surat Thani Airport,URT,Surat Thani,9.13259983063,99.135597229,TH,Asia/Bangkok
Narathiwat Airport,NAW,,6.519919872283936,101.74299621582033,TH,Asia/Bangkok
Chumphon Airport,CJM,Chumphon,10.7112,99.361702,TH,Asia/Bangkok
Nakhon Si Thammarat Airport,NST,Nakhon Si Thammarat,8.539620399475098,99.9447021484375,TH,Asia/Bangkok
Krabi Airport,KBV,Krabi,8.09912014008,98.9861984253,TH,Asia/Bangkok
Songkhla Airport,SGZ,,7.186560153961182,100.60800170898438,TH,Asia/Bangkok
Pattani Airport,PAN,,6.785459995269775,101.15399932861328,TH,Asia/Bangkok
Samui Airport,USM,Na Thon (Ko Samui Island),9.54779,100.061996,TH,Asia/Bangkok
Phuket International Airport,HKT,Phuket,8.1132,98.316902,TH,Asia/Bangkok
Ranong Airport,UNN,Ranong,9.77762,98.585503,TH,Asia/Bangkok
Hat Yai International Airport,HDY,Hat Yai,6.93320989609,100.392997742,TH,Asia/Bangkok
Trang Airport,TST,Trang,7.50874,99.6166,TH,Asia/Bangkok
Udon Thani Airport,UTH,Udon Thani,17.386400222800003,102.788002014,TH,Asia/Bangkok
Sakon Nakhon Airport,SNO,,17.195100784301758,104.11900329589844,TH,Asia/Bangkok
Surin Airport,PXR,Surin,14.868300437927,103.49800109863,TH,Asia/Bangkok
Khon Kaen Airport,KKC,Khon Kaen,16.466600418099997,102.783996582,TH,Asia/Bangkok
Loei Airport,LOE,,17.43910026550293,101.72200012207033,TH,Asia/Bangkok
Buri Ram Airport,BFV,Buriram,15.2295,103.252998,TH,Asia/Bangkok
Nakhon Ratchasima Airport,NAK,Chaloem Phra Kiat,14.9495,102.313004,TH,Asia/Bangkok
Ubon Ratchathani Airport,UBP,Ubon Ratchathani,15.2512998581,104.870002747,TH,Asia/Bangkok
Roi Et Airport,ROI,Roi Et,16.1168,103.774002,TH,Asia/Bangkok
Nakhon Phanom Airport,KOP,Nakhon Phanom,17.383801,104.642998,TH,Asia/Bangkok
Mvuu Camp Airport,VUU,Liwonde National Park,-14.838611,35.301389,MW,Africa/Blantyre
Buon Ma Thuot Airport,BMV,Buon Ma Thuot,12.668299675,108.120002747,VN,Asia/Ho_Chi_Minh
Chu Lai Airport,VCL,Tam Nghĩa,15.4033,108.706001,VN,Asia/Ho_Chi_Minh
Cat Bi International Airport,HPH,Haiphong (Hai An),20.81686,106.722994,VN,Asia/Bangkok
Cà Mau Airport,CAH,Ca Mau City,9.177667,105.177778,VN,Asia/Ho_Chi_Minh
Cam Ranh International Airport / Cam Ranh Air Base,CXR,Cam Ranh,11.9982,109.219002,VN,Asia/Ho_Chi_Minh
Con Dao Airport,VCS,Con Dao,8.73183,106.633003,VN,Asia/Ho_Chi_Minh
Can Tho International Airport,VCA,Can Tho,10.0851,105.711998,VN,Asia/Ho_Chi_Minh
Dien Bien Phu Airport,DIN,Dien Bien Phu,21.3974990845,103.008003235,VN,Asia/Bangkok
Lien Khuong Airport,DLI,Da Lat,11.75,108.366997,VN,Asia/Ho_Chi_Minh
Da Nang International Airport,DAD,Da Nang,16.0439,108.198997,VN,Asia/Ho_Chi_Minh
Las Malvinas/Echarate Airport,VVN,Las Malvinas,-11.854861,-72.939332,PE,America/Lima
Noi Bai International Airport,HAN,Hanoi (Soc Son),21.221201,105.806999,VN,Asia/Bangkok
Na San Airport,SQH,Mai Son,21.215301,104.032803,VN,Asia/Bangkok
Phu Bai International Airport,HUI,Huế,16.400628,107.703094,VN,Asia/Ho_Chi_Minh
Phu Cat Airport,UIH,Quy Nohn,13.955,109.042,VN,Asia/Ho_Chi_Minh
Pleiku Airport,PXU,Pleiku,14.00450038909912,108.01699829101562,VN,Asia/Ho_Chi_Minh
Phu Quoc International Airport,PQC,Phu Quoc Island,10.1698,103.9931,VN,Asia/Ho_Chi_Minh
Phan Rang Airport,PHA,Phan Rang,11.6335,108.952003,VN,Asia/Ho_Chi_Minh
Rach Gia Airport,VKG,Rach Gia,9.95802997234,105.132379532,VN,Asia/Ho_Chi_Minh
Dong Tac Airport,TBB,Tuy Hoa,13.0496,109.334,VN,Asia/Ho_Chi_Minh
Tan Son Nhat International Airport,SGN,Ho Chi Minh City,10.8188,106.652,VN,Asia/Ho_Chi_Minh
Tho Xuan Airport,THD,Thanh Hóa,19.901667,105.467778,VN,Asia/Bangkok
Van Don International Airport,VDO,Van Don,21.120693,107.41539,VN,Asia/Bangkok
Vinh Airport,VII,Vinh,18.7376003265,105.67099762,VN,Asia/Bangkok
Vung Tau Airport,VTG,Vũng Tàu,10.375093,107.096185,VN,Asia/Ho_Chi_Minh
Ann Airport,VBA,Aeng,19.769199,94.0261,MM,Asia/Yangon
Bagan Airport,NYU,Nyaung U,21.178800582885746,94.9301986694336,MM,Asia/Yangon
Banmaw Airport,BMO,Banmaw,24.27044,97.2476,MM,Asia/Yangon
Bokpyinn Airport,VBP,Bokpyinn,11.1494,98.735901,MM,Asia/Yangon
Chanmyathazi Airport,VBC,Mandalay,21.9405,96.0896,MM,Asia/Yangon
Dawei Airport,TVY,Dawei,14.103899955749512,98.20359802246094,MM,Asia/Yangon
Nay Pyi Taw International Airport,NYT,Pyinmana,19.623501,96.200996,MM,Asia/Yangon
Surbung Airport,SRU,Falam,22.939167,93.615333,MM,Asia/Yangon
Gangaw Airport,GAW,Gangaw,22.174699783325195,94.1343994140625,MM,Asia/Yangon
Gwa Airport,GWA,Gwa,17.600000381469727,94.5832977294922,MM,Asia/Yangon
Hommalinn Airport,HOX,Hommalinn,24.899599075317383,94.91400146484376,MM,Asia/Yangon
Tilin Airport,TIO,Tilin,21.700000762939453,94.0999984741211,MM,Asia/Yangon
Kengtung Airport,KET,Kengtung,21.30159950256348,99.63600158691406,MM,Asia/Yangon
Kanti Airport,KHM,Kanti,25.988300323486328,95.67440032958984,MM,Asia/Yangon
Kalay Airport,KMV,Kalemyo,23.188801,94.051102,MM,Asia/Yangon
Kyaukpyu Airport,KYP,Kyaukpyu,19.42639923095703,93.53479766845705,MM,Asia/Yangon
Kawthoung Airport,KAW,Kawthoung,10.04930019378662,98.53800201416016,MM,Asia/Yangon
Kyauktu Airport,KYT,Kyauktu,21.399999618530277,94.13330078125,MM,Asia/Yangon
Loikaw Airport,LIW,Loikaw,19.691499710083008,97.2147979736328,MM,Asia/Yangon
Lashio Airport,LSH,Lashio,22.9778995513916,97.752197265625,MM,Asia/Yangon
Mandalay International Airport,MDL,Mandalay,21.70219993591309,95.97789764404295,MM,Asia/Yangon
Myeik Airport,MGZ,Mkeik,12.439800262451172,98.62149810791016,MM,Asia/Yangon
Myitkyina Airport,MYT,Myitkyina,25.3836,97.351898,MM,Asia/Yangon
Mawlamyine Airport,MNU,Mawlamyine,16.444700241088867,97.66069793701172,MM,Asia/Yangon
Manaung Airport,MGU,Manaung,18.845800399780277,93.68890380859376,MM,Asia/Yangon
Momeik Airport,MOE,,23.092500686645508,96.64530181884766,MM,Asia/Yangon
Mong Hsat Airport,MOG,Mong Hsat,20.51679992675781,99.25679779052734,MM,Asia/Yangon
Mong Tong Airport,MGK,Mong Tong,20.29669952392578,98.8989028930664,MM,Asia/Yangon
Magway Airport,MWQ,Magway,20.1656,94.941399,MM,Asia/Yangon
Monywar Airport,NYW,Monywar,22.221638,95.093479,MM,Asia/Yangon
Namsang Airport,NMS,Namsang,20.890499114990234,97.73590087890624,MM,Asia/Yangon
Namtu Airport,NMT,Namtu,23.083,97.383003,MM,Asia/Yangon
Hpa-N Airport,PAA,Hpa-N,16.893699645996094,97.67459869384766,MM,Asia/Yangon
Pauk Airport,PAU,Pauk,21.449199676513672,94.48690032958984,MM,Asia/Yangon
Pathein Airport,BSX,Pathein,16.815201,94.7799,MM,Asia/Yangon
Hpapun Airport,PPU,Pa Pun,18.0666999817,97.449798584,MM,Asia/Yangon
Putao Airport,PBU,Putao,27.32990074157715,97.42630004882812,MM,Asia/Yangon
Pakhokku Airport,PKK,Pakhokku,21.4043,95.11125,MM,Asia/Yangon
Pyay Airport,PRU,Pye,18.824499130249023,95.26599884033205,MM,Asia/Yangon
Sittwe Airport,AKY,Sittwe,20.133165,92.870693,MM,Asia/Yangon
Thandwe Airport,SNW,Thandwe,18.4606990814209,94.30010223388672,MM,Asia/Yangon
Tachileik Airport,THL,Tachileik,20.483800888061523,99.9354019165039,MM,Asia/Yangon
Ye Airport,XYE,Ye,15.301361,97.864288,MM,Asia/Yangon
Yangon International Airport,RGN,Yangon,16.907300949099998,96.1332015991,MM,Asia/Yangon
Roche Harbor Airport,RCE,Roche Harbor,48.612301,-123.139,US,America/Los_Angeles
Maranggo Airport,TQQ,Waha-Tomea Island,-5.76457,123.917,ID,Asia/Makassar
Hasanuddin International Airport,UPG,Ujung Pandang,-5.06163,119.554001,ID,Asia/Makassar
Frans Kaisiepo Airport,BIK,Biak,-1.19002,136.108002,ID,Asia/Jayapura
Moanamani Airport,ONI,Moanamani,-4.00659,136.037704,ID,Asia/Jayapura
Kornasoren Airport,FOO,Kornasoren,-0.935842,134.872298,ID,Asia/Jayapura
Deiyai / Waghete Baru Airport,WET,Wagethe,-4.05916,136.281715,ID,Asia/Jayapura
Illaga Airport,ILA,Illaga,-3.97648,137.6225,ID,Asia/Jayapura
Kokonao Airport,KOX,Kokonao,-4.71075,136.43515,ID,Asia/Jayapura
Mozes Kilangin Airport,TIM,Timika,-4.52978,136.887388,ID,Asia/Jayapura
Enarotali Airport,EWI,Enarotali,-3.925739,136.378634,ID,Asia/Jayapura
Andriamena Airport,WAD,Andriamena,-17.631,47.7233,MG,Indian/Antananarivo
Selaparang Airport,AMI,Mataram,-8.56056,116.095097,ID,Asia/Makassar
Sultan Muhammad Salahuddin Airport,BMU,Bima,-8.537184,118.685002,ID,Asia/Makassar
Ngurah Rai (Bali) International Airport,DPS,Denpasar,-8.74817,115.167,ID,Asia/Makassar
Lombok International Airport,LOP,Mataram,-8.757792,116.275435,ID,Asia/Makassar
Sumbawa Besar Airport,SWQ,Sumbawa Island,-8.48904037475586,117.41200256347656,ID,Asia/Makassar
Tambolaka Airport,TMC,Radamata,-9.409224,119.242558,ID,Asia/Makassar
Umbu Mehang Kunda Airport,WGP,Waingapu-Sumba Island,-9.66922,120.302002,ID,Asia/Makassar
Pitu Airport,OTI,Gotalalamo-Morotai Island,2.04599,128.324997,ID,Asia/Jayapura
Toraja Airport,TRT,Toraja,-3.185833,119.91775,ID,Asia/Makassar
Bua - Palopo Lagaligo Airport,LLO,Palopo,-3.082997,120.245018,ID,Asia/Makassar
Mutiara - SIS Al-Jufrie Airport,PLW,Palu,-0.916462,119.908647,ID,Asia/Makassar
Tampa Padang Airport,MJU,Mamuju,-2.590267,119.025364,ID,Asia/Makassar
Andi Jemma Airport,MXB,Masamba,-2.55803,120.323997,ID,Asia/Makassar
Kasiguncu Airport,PSJ,Poso-Celebes Island,-1.41675,120.657997,ID,Asia/Makassar
Tanjung Api Airport,OJU,Tojo Una-Una,-0.865437,121.628625,ID,Asia/Makassar
Syukuran Aminuddin Amir Airport,LUW,Luwok,-1.035893,122.773934,ID,Asia/Makassar
Haji Muhammad Sidik Airport,HMS,Muara Teweh,-1.02581,114.92881,ID,Asia/Pontianak
Seruyan Kuala Pembuang Airport,KLP,Seruyan,-3.376062,112.536521,ID,Asia/Pontianak
Tjilik Riwut Airport,PKY,Palangkaraya,-2.22513,113.943001,ID,Asia/Pontianak
Yogyakarta International Airport,YIA,Yogyakarta,-7.905338,110.057264,ID,Asia/Jakarta
Tunggul Wulung Airport,CXP,Cilacap,-7.64506,109.033997,ID,Asia/Jakarta
Dewadaru Airport,KWB,Karimunjawa,-5.80091,110.47838,ID,Asia/Jakarta
Bokondini Airport,BUI,Bokondini,-3.68455,138.677437,ID,Asia/Jayapura
Mararena Sarmi Airport,ZRM,Sarmi,-1.873077,138.753275,ID,Asia/Jayapura
Dortheys Hiyo Eluay International Airport,DJJ,Sentani,-2.579627,140.519857,ID,Asia/Jayapura
Lereh Airport,LHI,Lereh-Papua Island,-3.0795,139.952,ID,Asia/Jayapura
Mulia Airport,LII,Mulia-Papua Island,-3.701938,137.957,ID,Asia/Jayapura
Oksibil Airport,OKL,Oksibil,-4.9071,140.6277,ID,Asia/Jayapura
Senggeh Airport,SEH,Senggeh,-3.442448,140.778079,ID,Asia/Jayapura
Mindiptana Airport,MDP,Mindiptana-Papua Island,-5.876929,140.70946,ID,Asia/Jayapura
Bade Airport,BXD,Bade,-7.175902,139.58333,ID,Asia/Jayapura
Mopah International Airport,MKQ,Merauke,-8.523898,140.419693,ID,Asia/Jayapura
Okaba Airport,OKQ,Okaba,-8.0946,139.7233,ID,Asia/Jayapura
Kepi Airport,KEI,Kepi,-6.5418,139.3318,ID,Asia/Jayapura
Tanah Merah Airport,TMH,Tanah Merah,-6.09669,140.303521,ID,Asia/Jayapura
Melalan Airport,GHS,Melak-Borneo Island,-0.203611,115.760002,ID,Asia/Makassar
Tanjung Harapan Airport,TJS,Tanjung Selor-Borneo Island,2.835833,117.373611,ID,Asia/Makassar
Datadawai Airport,DTD,Datadawai-Borneo Island,0.8106,114.5306,ID,Asia/Makassar
Kalimarau Airport,BEJ,Tanjung Redeb - Borneo Island,2.1555,117.431999,ID,Asia/Makassar
Sultan Aji Muhammad Sulaiman Sepinggan International Airport,BPN,Balikpapan,-1.268342,116.89452,ID,Asia/Makassar
Juwata International Airport / Suharnoko Harbani AFB,TRK,Tarakan,3.325145,117.564169,ID,Asia/Makassar
Aji Pangeran Tumenggung Pranoto International Airport,AAP,Samarinda,-0.374478,117.250128,ID,Asia/Makassar
Tanjung Santan Airport,TSX,Santan-Borneo Island,-0.0929730013013,117.45300293,ID,Asia/Makassar
Bunyu Airport,BYQ,Bunju Island,3.45572,117.866997,ID,Asia/Makassar
Gamarmalamo Airport,GLX,Galela-Celebes Island,1.83833,127.786003,ID,Asia/Jayapura
Buli Airport,PGQ,Pekaulang,0.9194,128.3825,ID,Asia/Jayapura
Jalaluddin Airport,GTO,Gorontalo-Celebes Island,0.63711899519,122.849998474,ID,Asia/Makassar
Naha Airport,NAH,Tahuna-Sangihe Island,3.6832098960876474,125.52799987792967,ID,Asia/Makassar
Sultan Bantilan Airport,TLI,Toli Toli-Celebes Island,1.123428,120.793658,ID,Asia/Makassar
Gebe Airport,GEB,Gebe Island,-0.0788889974355697,129.45799255371094,ID,Asia/Jayapura
Kuabang Airport,KAZ,Kao-Celebes Island,1.18528,127.896004,ID,Asia/Jayapura
Sam Ratulangi Airport,MDC,Manado,1.54926,124.926003,ID,Asia/Makassar
Melangguane Airport,MNA,Karakelong Island,4.00694,126.672997,ID,Asia/Makassar
Siau/Sitaro Airport,BRG,Balirangen,2.648591,125.423301,ID,Asia/Makassar
Indonesia Morowali Industrial Park (IMIP) Airport,MWS,Morowali,-2.799322,122.141385,ID,Asia/Makassar
Sultan Babullah Airport,TTE,Sango,0.831012,127.381611,ID,Asia/Jayapura
Buol - Pogogul Airport,UOL,Buol-Celebes Island,1.1027,121.4141,ID,Asia/Makassar
Waverney Airport,WAN,Waverney,-25.3563,141.9254,AU,Australia/Brisbane
Batu Licin Airport,BTW,Batu Licin,-3.41241,115.995003,ID,Asia/Makassar
Iskandar Airport,PKN,Pangkalanbun,-2.7052,111.672997,ID,Asia/Pontianak
Gusti Syamsir Alam Airport,KBU,Stagen,-3.29472,116.165001,ID,Asia/Makassar
Warukin Airport,TJG,Tanta-Tabalong,-2.21656,115.435997,ID,Asia/Makassar
Syamsudin Noor International Airport,BDJ,Landasan Ulin,-3.44236,114.763,ID,Asia/Makassar
Sampit (Hasan) Airport,SMQ,Sampit,-2.499198,112.974987,ID,Asia/Pontianak
Amahai Airport,AHI,Amahai,-3.347851,128.927093,ID,Asia/Jayapura
Bandanaira Airport,NDA,Bandanaira,-4.5214,129.9054,ID,Asia/Jayapura
Rar Gwamar Airport,DOB,Dobo-Warmar Island,-5.77222013474,134.212005615,ID,Asia/Jayapura
"Mangole Airport, Falabisahaya",MAL,Mangole Island,-1.782255,125.482246,ID,Asia/Jayapura
Karel Sadsuitubun Airport,LUV,Langgur,-5.760278,132.759444,ID,Asia/Jayapura
Namrole Airport,NRE,Namrole,-3.85522,126.700902,ID,Asia/Jayapura
Oesman Sadik Airport,LAH,Labuha-Halmahera Island,-0.635259,127.501999,ID,Asia/Jayapura
Benjina Airport,BJK,Maikoor Island,-6.06613,134.273971,ID,Asia/Jayapura
Emalamo Sanana Airport,SQN,Sanana,-2.097833,125.963833,ID,Asia/Jayapura
Pattimura International Airport,AMQ,Ambon,-3.71026,128.089005,ID,Asia/Jayapura
Namlea Airport,NAM,Namlea,-3.237118,127.100294,ID,Asia/Jayapura
Taliabu Island Airport,TAX,Tikong-Taliabu Island,-1.6426299810409546,124.55899810791016,ID,Asia/Jayapura
Wahai Airport,WBA,Wahai,-2.8114,129.484,ID,Asia/Jayapura
Robert Atty Bessing,LNU,Malinau,3.575278,116.619722,ID,Asia/Makassar
Abdul Rachman Saleh Airport,MLG,Malang,-7.929099,112.714233,ID,Asia/Jakarta
Ngloram Airport,CPF,Tjepu-Java Island,-7.19484166667,111.548166667,ID,Asia/Jakarta
Adisutjipto International Airport,JOG,Yogyakarta,-7.78818,110.431999,ID,Asia/Jakarta
Adisumarmo International Airport,SOC,Surakarta,-7.516044,110.757492,ID,Asia/Jakarta
Juanda International Airport,SUB,Surabaya,-7.37983,112.787003,ID,Asia/Jakarta
Achmad Yani Airport,SRG,Semarang,-6.970732,110.373244,ID,Asia/Jakarta
Trunojoyo Airport,SUP,Sumenep-Madura Island,-7.0242,113.89023,ID,Asia/Jakarta
Stenkol Airport,NTI,Bintuni,-2.1033,133.5164,ID,Asia/Jayapura
Abresso Airport,RSK,Ransiki-Papua Island,-1.496771,134.175,ID,Asia/Jayapura
Kebar Airport,KEQ,Kebar,-0.810418,133.054937,ID,Asia/Jayapura
Fakfak Airport,FKQ,Fakfak,-2.920508,132.267011,ID,Asia/Jayapura
Inanwatan Airport,INX,Inanwatan,-2.127447,132.160056,ID,Asia/Jayapura
Kaimana Airport,KNG,Kaimana,-3.6446,133.695116,ID,Asia/Jayapura
Merdey Airport,RDE,Merdei-Papua Island,-1.591154,133.295867,ID,Asia/Jayapura
Marinda Airport,RJM,Waisai,-0.423056,130.773333,ID,Asia/Jayapura
Babo Airport,BXB,Babo,-2.53224,133.438995,ID,Asia/Jayapura
Rendani Airport,MKW,Manokwari,-0.891833,134.048996,ID,Asia/Jayapura
Teminabuan Airport,TXM,Atinjoe,-1.44545,132.021139,ID,Asia/Jayapura
Wasior Airport,WSR,Wasior-Papua Island,-2.721,134.5061,ID,Asia/Jayapura
Bajawa Soa Airport,BJW,Soa,-8.707435,121.057427,ID,Asia/Makassar
Frans Xavier Seda Airport,MOF,Waioti,-8.639514,122.238135,ID,Asia/Makassar
H. Hasan Aroeboesman (Ende) Airport,ENE,Ende,-8.849114,121.66101,ID,Asia/Makassar
Frans Sales Lega Airport,RTG,Satar Tacik,-8.596171,120.478177,ID,Asia/Makassar
Alor Island - Mali Airport,ARD,Kabola,-8.13234,124.597,ID,Asia/Makassar
Komodo Airport,LBJ,Labuan Bajo,-8.480694,119.888306,ID,Asia/Makassar
David Constantijn Saudale Airport,RTI,Ba'a - Rote Island,-10.7673,123.0747,ID,Asia/Makassar
Sabu-Tardanu Airport,SAU,Sabu-Sawu Island,-10.4924,121.8482,ID,Asia/Makassar
El Tari Airport,KOE,Kupang,-10.1716,123.670998,ID,Asia/Makassar
Wamena Airport,WMX,Wamena,-4.097324,138.952417,ID,Asia/Jayapura
Betoambari Airport,BUW,Bau Bau,-5.48688,122.569,ID,Asia/Makassar
Matahora Airport,WNI,Wangi-wangi Island,-5.293996,123.634,ID,Asia/Makassar
Selayar - Haji Aroeppala Airport,KSR,Benteng,-6.17921,120.437479,ID,Asia/Makassar
Arung Palakka Airport,APD,Bone,-4.459582,120.310436,ID,Asia/Makassar
Soroako Airport,SQR,Soroako,-2.530582,121.356096,ID,Asia/Makassar
Pongtiku Airport,TTR,Makale,-3.04474,119.821999,ID,Asia/Makassar
Haluoleo Airport,KDI,Kendari,-4.08161,122.417999,ID,Asia/Makassar
Domine Eduard Osok Airport,SOQ,Sorong,-0.894,131.287,ID,Asia/Jayapura
Stebbins Airport,WBB,Stebbins,63.515999,-162.278,US,America/Nome
Wapolu Airport,WBC,Wapolu,-9.3376,150.5093,PG,Pacific/Port_Moresby
Bintulu Airport,BTU,Bintulu,3.12385010719,113.019996643,MY,Asia/Kuching
Belaga Airport,BLG,Belaga,2.652143,113.767043,MY,Asia/Kuching
Long Semado Airport,LSM,Long Semado,4.21700000763,115.599998474,MY,Asia/Kuching
Long Lellang Airport,LGL,Long Datih,3.42100000381,115.153999329,MY,Asia/Kuching
Kuching International Airport,KCH,Kuching,1.487364,110.352859,MY,Asia/Kuching
Long Seridan Airport,ODN,Long Seridan,3.9670000076293945,115.0500030517578,MY,Asia/Kuching
Limbang Airport,LMN,Limbang,4.808300018310547,115.01000213623048,MY,Asia/Kuching
Mukah Airport,MKM,Mukah,2.881944,112.043333,MY,Asia/Kuching
Long Akah Airport,LKH,Long Akah,3.310909,114.785553,MY,Asia/Kuching
Marudi Airport,MUR,Marudi,4.178734,114.330318,MY,Asia/Kuching
Sematan Airport,BSE,Sematan,1.812678,109.765391,MY,Asia/Kuching
Kapit Airport,KPI,Kapit,2.01052374505,112.931468248,MY,Asia/Kuching
